shot_id,shot_made_flag
7069,0.774406
7071,0.476936
7088,0.673662
7099,0.416556
7108,0.372298
7121,0.834873
7125,0.784086
7136,0.718592
7149,0.738398
7150,0.689098
7151,0.348513
7167,0.422482
7177,0.821594
7178,0.179186
7183,0.69411
7186,0.334921
7190,0.217668
7201,0.433283
7202,0.338798
7207,0.387836
7213,0.382442
7224,0.775333
7225,0.287037
7233,0.21119
7239,0.239034
7246,0.228877
7248,0.276034
7261,0.5079
7264,0.421957
7266,0.336199
7274,0.334945
7279,0.641707
7293,0.332006
7315,0.256283
7322,0.343563
7326,0.831717
7341,0.444176
7363,0.334036
7365,0.644052
7371,0.264761
7377,0.34462
7393,0.688192
7405,0.106511
7410,0.166601
7434,0.787344
7438,0.655663
7447,0.775505
7450,0.80333
7452,0.693689
7453,0.1171
7455,0.209321
7456,0.330687
7457,0.936021
7466,0.396877
7470,0.790606
7474,0.477452
7487,0.606479
7488,0.333344
7492,0.753889
7496,0.289899
7501,0.60218
7505,0.357942
7512,0.208407
7526,0.603254
7536,0.591324
7538,0.711099
7539,0.453811
7544,0.692941
7554,0.546081
7564,0.299809
7566,0.668014
7580,0.681848
7581,0.803061
7584,0.341659
7587,0.352895
7589,0.442153
7590,0.407804
7594,0.695388
7597,0.375442
7602,0.95973
7603,0.380694
7605,0.731066
7609,0.428419
7613,0.44461
7619,0.294361
7625,0.351565
7626,0.424927
7636,0.40782
7639,0.739841
7641,0.376664
7643,0.815548
7644,0.341909
7657,0.391431
7661,0.749565
7666,0.282373
7673,0.278801
7683,0.259271
7685,0.303617
7699,0.315476
7704,0.652307
7705,0.590163
7708,0.634248
7728,0.300002
7733,0.359389
7741,0.4632
7743,0.40201
7745,0.276888
7754,0.704548
7756,0.332583
7757,0.383081
7770,0.663319
7773,0.982612
7774,0.333696
7776,0.716743
7777,0.419418
7778,0.323677
7781,0.298658
7784,0.308767
7789,0.793118
7794,0.751816
7799,0.337293
7801,0.77015
7818,0.294971
7823,0.376981
7828,0.353848
7832,0.370524
7839,0.551594
7851,0.824605
7856,0.429112
7868,0.346343
7869,0.191758
7872,0.300097
7874,0.244103
7878,0.311461
7888,0.30586
7913,0.234606
7923,0.287086
7925,0.285903
7926,0.485604
7938,0.290875
7942,0.614929
7945,0.250131
7954,0.759966
7963,0.351167
7969,0.423499
7970,0.467842
7977,0.476934
7981,0.342123
7990,0.222658
8020,0.567896
8023,0.428711
8025,0.619667
8034,0.566125
8039,0.586801
8046,0.34447
8051,0.339073
8055,0.35745
8060,0.552507
8063,0.39874
8073,0.958866
8074,0.568316
8076,0.687619
8080,0.283556
8088,0.348062
8102,0.49376
8103,0.453692
8104,0.516415
8105,0.373485
8109,0.308661
8115,0.416811
8121,0.71276
8126,0.35014
8135,0.826618
8153,0.785698
8156,0.275494
8160,0.682717
8161,0.441796
8162,0.378721
8171,0.496114
8181,0.353763
8183,0.416658
8185,0.266742
8191,0.9647
8203,0.268889
8204,0.681081
8207,0.600982
8208,0.333381
8209,0.613755
8210,0.395328
8225,0.356275
8226,0.380518
8231,0.647486
8233,0.243245
8244,0.736802
8250,0.35086
8261,0.396906
8265,0.411238
8278,0.424202
8279,0.376589
8280,0.325929
8296,0.754953
8299,0.373439
8300,0.568084
8301,0.251632
8305,0.535026
8327,0.409512
8334,0.422483
8349,0.277025
8355,0.283076
8361,0.317797
8362,0.296103
8364,0.348535
8365,0.291743
8375,0.489867
8378,0.694187
8380,0.337356
8381,0.35899
8387,0.450483
8399,0.751626
8402,0.931692
8409,0.372728
8433,0.736051
8436,0.429829
8442,0.35439
8448,0.312674
8464,0.353749
8469,0.594963
8474,0.594517
8478,0.370571
8482,0.429401
8490,0.24149
8510,0.398864
8511,0.365478
8527,0.368449
8532,0.286576
8533,0.331614
8538,0.384633
8541,0.476049
8545,0.408798
8553,0.365777
8554,0.486633
8555,0.432307
8569,0.449351
8586,0.856063
8593,0.366734
8600,0.969378
8606,0.806215
8607,0.309044
8611,0.217319
8613,0.663557
8618,0.786941
8630,0.289402
8637,0.331163
8650,0.543873
8652,0.31756
8661,0.350904
8669,0.451448
8673,0.438813
8674,0.439886
8678,0.73417
8682,0.326269
8688,0.297638
8689,0.684754
8695,0.369865
8698,0.354391
8703,0.318446
8709,0.398741
8716,0.499616
8723,0.373875
8737,0.685373
8753,0.441229
8773,0.431471
8774,0.515036
8778,0.609576
8786,0.650113
8794,0.347382
8795,0.559689
8800,0.261449
8804,0.383996
8808,0.376435
8809,0.265425
8817,0.327258
8818,0.346996
8825,0.378458
8830,0.357622
8833,0.442135
8834,0.456117
8836,0.354367
8837,0.448471
8844,0.292876
8851,0.336522
8861,0.935031
8864,0.369208
8865,0.414366
8869,0.235232
8873,0.746349
8880,0.875309
8884,0.310881
8888,0.397386
8889,0.273192
8891,0.782028
8893,0.297683
8897,0.474136
8905,0.382785
8910,0.730895
8918,0.385892
8939,0.562497
8940,0.313758
8941,0.413664
8944,0.382431
8949,0.274934
8950,0.330526
8958,0.854152
8967,0.77313
8975,0.721457
8979,0.382642
8980,0.436676
8991,0.240096
8995,0.203405
8996,0.34218
8998,0.708587
9000,0.362556
9001,0.587498
9002,0.40204
9024,0.387679
9026,0.370587
9027,0.310225
9034,0.365585
9038,0.390676
9050,0.29637
9052,0.910702
9054,0.423719
9078,0.782924
9097,0.230146
9109,0.283413
9112,0.753603
9115,0.488422
9125,0.397176
9132,0.412334
9136,0.303155
9139,0.332806
9140,0.349663
9142,0.655639
9143,0.206949
9147,0.600368
9159,0.24833
9165,0.73933
9172,0.427714
9177,0.388384
9179,0.396292
9185,0.288695
9196,0.942225
9201,0.388541
9209,0.392702
9210,0.590789
9212,0.147241
9214,0.421184
9240,0.966414
9241,0.28711
9244,0.362965
9249,0.298289
9250,0.694793
9255,0.242928
9258,0.539847
9263,0.288191
9266,0.561576
9269,0.356089
9272,0.298785
9276,0.54671
9290,0.343699
9299,0.397608
9303,0.289675
9310,0.012861
9311,0.377656
9314,0.315207
9315,0.813627
9325,0.375245
9328,0.658451
9329,0.416618
9332,0.977068
9337,0.50905
9353,0.89951
9355,0.416323
9356,0.348891
9362,0.774009
9364,0.323485
9366,0.371986
9387,0.957054
9388,0.971603
9396,0.412889
9400,0.38864
9406,0.38669
9411,0.406636
9416,0.648767
9417,0.785019
9423,0.792948
9425,0.278392
9426,0.384671
9427,0.266383
9429,0.77935
9430,0.761446
9434,0.231147
9442,0.503775
9458,0.469969
9476,0.325601
9481,0.408085
9483,0.442671
9484,0.456161
9487,0.814489
9488,0.41753
9490,0.409578
9502,0.96529
9505,0.378228
9509,0.383069
9515,0.460988
9516,0.422203
9532,0.429399
9539,0.577233
9542,0.413633
9549,0.489242
9550,0.613339
9553,0.513992
9554,0.212708
9561,0.462023
9566,0.410236
9571,0.458273
9577,0.354533
9584,0.473451
9592,0.338138
9596,0.726995
9602,0.295134
9603,0.293829
9604,0.682191
9608,0.761456
9609,0.407126
9613,0.464065
9623,0.337416
9630,0.956984
9633,0.415474
9648,0.47681
9665,0.403089
9668,0.407147
9678,0.348301
9679,0.331335
9693,0.773217
9718,0.827997
9720,0.78548
9744,0.380516
9745,0.426916
9746,0.658828
9753,0.37452
9758,0.390731
9759,0.449696
9763,0.482532
9766,0.400491
9767,0.433267
9777,0.650955
9781,0.366857
9789,0.42535
9790,0.280718
9799,0.210764
9802,0.35969
9805,0.751451
9807,0.288051
9812,0.266305
9818,0.2998
9820,0.8357
9822,0.41937
9824,0.387431
9834,0.331962
9836,0.182074
9847,0.359059
9864,0.947474
9869,0.374708
9875,0.395508
9880,0.333702
9889,0.822291
9894,0.414872
9909,0.819006
9915,0.40564
9919,0.335919
9920,0.833431
9940,0.633059
9946,0.618897
9958,0.781314
9959,0.447087
9973,0.712236
9976,0.394591
9978,0.408925
9982,0.400845
9987,0.281282
9988,0.241866
9992,0.381991
10000,0.0194172
10002,0.790926
10005,0.386924
10008,0.342135
10009,0.481978
10011,0.356268
10021,0.279934
10022,0.713652
10053,0.351667
10074,0.416565
10076,0.415587
10090,0.343285
10092,0.184534
10099,0.520744
10102,0.511849
10103,0.537102
10106,0.539813
10108,0.446976
10113,0.904852
10119,0.535156
10122,0.352088
10125,0.34102
10140,0.35828
10155,0.269357
10159,0.208639
10164,0.205276
10175,0.387999
10176,0.802718
10178,0.303342
10186,0.362149
10200,0.239406
10204,0.380343
10206,0.336681
10211,0.364311
10212,0.397305
10217,0.431361
10220,0.527401
10230,0.473194
10234,0.318128
10235,0.47329
10239,0.373586
10240,0.40584
10242,0.384643
10245,0.369919
10246,0.744734
10247,0.304694
10250,0.33339
10254,0.922779
10257,0.689365
10260,0.614411
10261,0.946791
10265,0.567168
10273,0.327931
10274,0.67689
10277,0.279489
10289,0.94661
10290,0.198078
10298,0.331266
10301,0.411757
10304,0.313775
10305,0.424601
10313,0.355973
10320,0.378466
10323,0.351548
10328,0.309779
10332,0.963781
10336,0.970492
10343,0.354978
10348,0.345309
10350,0.221273
10351,0.312582
10354,0.412226
10372,0.249834
10373,0.730164
10380,0.390713
10383,0.284648
10396,0.707169
10397,0.45391
10399,0.685722
10400,0.425511
10401,0.277314
10402,0.257818
10403,0.447862
10410,0.965613
10412,0.495999
10415,0.199362
10424,0.306374
10428,0.347065
10432,0.334066
10462,0.40423
10477,0.335472
10482,0.312996
10484,0.330522
10493,0.394329
10495,0.271909
10497,0.31361
10516,0.441807
10521,0.225316
10522,0.863635
10523,0.784166
10528,0.60334
10530,0.227085
10532,0.537114
10533,0.560863
10543,0.916683
10547,0.523799
10552,0.28939
10558,0.235933
10571,0.275793
10572,0.194441
10574,0.244254
10583,0.309772
10600,0.218539
10607,0.638504
10608,0.586052
10614,0.170718
10630,0.399068
10634,0.316032
10635,0.396572
10641,0.778117
10643,0.563084
10644,0.355935
10648,0.504199
10669,0.402232
10675,0.471522
10686,0.782385
10704,0.441293
10707,0.405121
10722,0.390661
10736,0.789281
10764,0.305262
10767,0.839132
10776,0.325843
10779,0.361568
10781,0.307252
10792,0.658654
10797,0.368002
10798,0.352369
10801,0.531325
10802,0.412512
10805,0.346951
10808,0.316793
10810,0.962351
10816,0.34951
