shot_id,shot_made_flag
985,0.42249
989,0.471129
995,0.423594
998,0.440417
1008,0.215427
1019,0.651677
1023,0.402009
1026,0.323839
1029,0.68585
1034,0.717944
1036,0.707049
1038,0.365351
1039,0.68585
1051,0.324709
1052,0.252853
1066,0.316012
1087,0.269806
1092,0.255607
1094,0.677187
1098,0.39016
1099,0.453275
1102,0.39428
1118,0.363551
1131,0.294816
1133,0.67679
1135,0.934228
1138,0.440417
1139,0.92013
1142,0.412605
1151,0.305979
1152,0.35879
1155,0.610254
1165,0.36787
1167,0.931539
1172,0.257896
1174,0.647442
1180,0.440417
1200,0.416075
1202,0.31522
1227,0.567651
1228,0.663619
1229,0.376638
1237,0.431239
1241,0.380946
1256,0.336117
1279,0.40691
1293,0.277183
1295,0.356516
1319,0.726145
1320,0.370767
1321,0.725442
1322,0.688718
1334,0.397769
1351,0.682074
1373,0.344148
1375,0.322315
1380,0.33407
1382,0.603901
1385,0.388151
1399,0.395272
1403,0.922503
1428,0.360922
1434,0.427513
1444,0.892509
1448,0.385423
1466,0.796393
1476,0.366634
1478,0.358427
1485,0.374119
1491,0.63948
1494,0.689258
1500,0.352204
1501,0.691986
1503,0.399775
1519,0.627474
1524,0.246814
1529,0.739904
1533,0.714136
1538,0.955189
1539,0.410159
1546,0.440417
1555,0.386163
1559,0.406454
1563,0.71342
1565,0.740512
1574,0.389932
1591,0.371676
1594,0.262557
1605,0.338259
1611,0.386704
1614,0.336905
1620,0.369856
1626,0.337655
1630,0.384277
1632,0.377403
1634,0.376896
1643,0.334085
1651,0.417554
1655,0.354044
1658,0.290538
1659,0.363196
1665,0.432759
1675,0.327379
1680,0.410296
1690,0.35751
1696,0.306105
1714,0.27296
1721,0.376551
1726,0.382664
1728,0.371394
1734,0.377719
1735,0.31617
1740,0.380475
1744,0.781915
1747,0.395643
1752,0.258405
1763,0.726145
1765,0.734972
1769,0.390744
1785,0.691986
1787,0.364576
1788,0.352204
1793,0.354732
1800,0.459111
1825,0.402807
1826,0.67679
1834,0.398386
1843,0.427181
1844,0.39367
1848,0.366521
1849,0.352204
1860,0.390445
1863,0.352204
1875,0.694276
1883,0.370957
1890,0.390368
1892,0.376383
1893,0.37215
1897,0.324368
1905,0.389793
1908,0.576391
1931,0.326039
1940,0.908127
1943,0.387959
1947,0.212421
1965,0.81394
1967,0.409803
1968,0.421747
1972,0.694854
1982,0.31082
1985,0.338573
2005,0.762949
2010,0.67788
2021,0.377892
2024,0.708366
2036,0.414251
2043,0.567651
2047,0.555102
2049,0.407353
2055,0.290799
2065,0.393212
2066,0.248642
2070,0.217541
2077,0.891254
2085,0.595097
2095,0.577043
2097,0.682074
2108,0.440417
2112,0.616753
2113,0.616753
2122,0.203987
2139,0.416688
2144,0.54445
2146,0.42921
2148,0.148925
2149,0.682074
2157,0.37393
2159,0.375781
2168,0.344327
2176,0.426936
2178,0.682074
2181,0.338573
2187,0.708125
2188,0.311111
2190,0.274394
2194,0.352204
2197,0.264345
2214,0.317729
2217,0.136536
2222,0.403745
2223,0.290634
2226,0.323508
2230,0.714136
2240,0.454656
2247,0.37452
2250,0.317571
2259,0.54445
2262,0.36865
2266,0.399501
2305,0.362084
2310,0.356518
2313,0.352204
2319,0.792483
2320,0.713647
2345,0.289916
2350,0.682074
2356,0.389932
2360,0.577043
2370,0.408181
2386,0.359815
2398,0.380497
2414,0.665699
2435,0.740512
2439,0.334891
2446,0.726145
2458,0.363599
2465,0.320054
2466,0.41162
2470,0.356378
2495,0.655647
2501,0.360851
2507,0.263392
2533,0.159659
2537,0.411926
2538,0.355208
2541,0.286109
2542,0.740512
2544,0.714136
2554,0.261444
2555,0.25243
2565,0.435104
2575,0.67679
2586,0.440417
2588,0.432759
2594,0.663619
2617,0.444589
2618,0.3538
2623,0.955189
2631,0.459073
2640,0.330352
2642,0.704278
2647,0.381128
2663,0.400371
2664,0.386271
2676,0.401672
2680,0.94831
2681,0.412355
2691,0.392481
2693,0.407948
2695,0.4521
2704,0.365366
2708,0.353812
2709,0.94831
2717,0.728919
2722,0.402291
2728,0.430775
2732,0.734972
2743,0.305979
2752,0.218618
2757,0.681729
2761,0.301515
2769,0.255722
2771,0.352594
2774,0.358304
2776,0.362724
2781,0.312573
2793,0.337674
2799,0.390687
2803,0.325204
2811,0.357621
2818,0.363217
2824,0.485064
2828,0.719238
2829,0.366521
2830,0.420273
2842,0.68916
2847,0.682074
2848,0.350519
2868,0.380991
2870,0.312573
2885,0.192755
2886,0.354494
2889,0.639778
2903,0.391892
2904,0.726145
2918,0.781915
2919,0.351552
2922,0.398847
2923,0.314038
2931,0.315436
2945,0.359038
2955,0.349312
2957,0.624282
2960,0.610578
2963,0.331437
2966,0.795305
2972,0.606012
2974,0.370269
2982,0.352405
2984,0.653925
3016,0.468495
3021,0.368164
3023,0.853336
3025,0.389111
3029,0.273609
3034,0.719238
3038,0.351552
3040,0.377927
3051,0.708125
3062,0.38582
3069,0.350983
3071,0.360334
3076,0.940893
3079,0.297203
3081,0.285389
3082,0.378477
3084,0.800997
3098,0.391235
3104,0.395783
3105,0.373061
3114,0.734972
3118,0.352307
3122,0.272662
3132,0.260291
3138,0.418624
3141,0.28952
3156,0.711505
3162,0.73246
3167,0.345562
3170,0.362577
3171,0.31272
3172,0.35398
3176,0.955189
3180,0.342254
3189,0.260291
3198,0.356086
3206,0.360177
3215,0.218665
3222,0.682074
3228,0.348529
3229,0.37789
3232,0.301615
3233,0.160327
3238,0.344952
3256,0.286093
3264,0.632233
3273,0.387119
3275,0.708935
3285,0.597543
3289,0.232782
3294,0.34836
3306,0.373525
3311,0.719238
3318,0.352863
3322,0.691986
3324,0.355729
3334,0.68585
3341,0.374357
3345,0.315872
3346,0.936431
3352,0.297146
3368,0.344923
3371,0.122206
3372,0.38229
3375,0.411834
3384,0.358012
3387,0.303066
3393,0.378078
3406,0.399558
3411,0.596866
3412,0.636159
3414,0.535719
3417,0.665618
3420,0.740512
3423,0.740512
3436,0.370238
3438,0.719946
3442,0.296018
3443,0.367076
3451,0.305017
3461,0.366705
3489,0.341113
3491,0.512216
3510,0.654653
3515,0.559005
3527,0.342611
3530,0.238686
3540,0.341308
3582,0.291736
3604,0.224893
3605,0.31134
3609,0.292532
3624,0.181279
3628,0.726145
3630,0.278964
3641,0.248774
3642,0.256265
3648,0.346406
3650,0.955189
3652,0.94831
3660,0.409381
3664,0.292623
3670,0.292532
3672,0.373925
3680,0.27984
3682,0.955189
3685,0.598746
3686,0.344575
3689,0.355365
3705,0.300951
3712,0.287563
3713,0.281482
3719,0.32237
3721,0.322852
3723,0.846535
3724,0.311386
3727,0.304686
3733,0.515208
3734,0.400791
3742,0.375642
3770,0.183749
3777,0.356899
3778,0.356121
3780,0.365893
3783,0.476112
3784,0.376959
3788,0.354829
3790,0.354829
3794,0.386823
3795,0.39231
3796,0.417683
3801,0.528449
3806,0.3704
3813,0.386704
3814,0.377078
3818,0.284494
3824,0.393567
3836,0.369789
3853,0.393777
3855,0.323621
3858,0.228217
3861,0.740512
3866,0.252506
3870,0.39155
3874,0.955189
3876,0.232782
3878,0.25055
3890,0.381451
3900,0.898787
3904,0.353139
3906,0.37681
3907,0.368071
3908,0.368071
3912,0.23295
3918,0.944553
3923,0.944553
3924,0.37383
3925,0.316486
3927,0.708935
3955,0.916625
3964,0.316623
3969,0.402759
3974,0.664658
3976,0.318098
3984,0.336332
3991,0.383857
3993,0.955189
4009,0.253946
4011,0.387119
4020,0.316717
4033,0.333852
4041,0.374312
4045,0.933213
4052,0.432097
4055,0.365859
4056,0.375253
4057,0.382988
4067,0.955189
4069,0.375781
4077,0.285844
4094,0.390128
4095,0.390128
4100,0.321527
4119,0.351552
4130,0.617252
4131,0.398863
4132,0.573773
4134,0.617252
4137,0.945139
4138,0.356489
4143,0.351499
4145,0.442609
4148,0.354264
4163,0.177165
4166,0.384994
4169,0.707184
4170,0.386229
4174,0.277795
4180,0.346303
4199,0.932136
4201,0.405838
4203,0.392406
4210,0.0773892
4211,0.372893
4213,0.876301
4225,0.380239
4235,0.296646
4242,0.360607
4245,0.404946
4250,0.403032
4252,0.382529
4254,0.228217
4263,0.224893
4264,0.264712
4268,0.366247
4270,0.363646
4282,0.738503
4283,0.295191
4291,0.366007
4304,0.379007
4306,0.366521
4309,0.374648
4310,0.316546
4313,0.25365
4314,0.367137
4315,0.365307
4321,0.375043
4324,0.359777
4325,0.399766
4328,0.35398
4329,0.312896
4332,0.364655
4337,0.345993
4342,0.364079
4344,0.402807
4352,0.367146
4355,0.35426
4366,0.320138
4371,0.312216
4372,0.377607
4376,0.384935
4384,0.350445
4387,0.33826
4389,0.389952
4390,0.357073
4406,0.310886
4407,0.734909
4409,0.955189
4410,0.734972
4424,0.348124
4434,0.334548
4452,0.300597
4460,0.368808
4470,0.624053
4480,0.358304
4496,0.916625
4503,0.330245
4512,0.377382
4518,0.635494
4519,0.35426
4522,0.352863
4525,0.354505
4537,0.68585
4546,0.266509
4547,0.94831
4553,0.390021
4556,0.368071
4558,0.729659
4563,0.159068
4568,0.312741
4574,0.821804
4578,0.226575
4587,0.390744
4592,0.54445
4610,0.39322
4615,0.435104
4619,0.395941
4620,0.54445
4625,0.626241
4635,0.420283
4636,0.411132
4641,0.378947
4650,0.361151
4653,0.870655
4665,0.49191
4668,0.934228
4669,0.356582
4670,0.306058
4674,0.35561
4675,0.365651
4676,0.412666
4679,0.287971
4680,0.949152
4686,0.333664
4699,0.395261
4713,0.627474
4718,0.367491
4721,0.344814
4722,0.358887
4724,0.38352
4730,0.931539
4731,0.326981
4735,0.354221
4743,0.353139
4745,0.327294
4746,0.613451
4747,0.376021
4748,0.385979
4769,0.385114
4771,0.365581
4774,0.292532
4784,0.369193
4797,0.373144
4801,0.68585
4804,0.124513
4820,0.239365
4833,0.386229
4834,0.382032
4851,0.314378
4859,0.341308
4860,0.94831
4863,0.408181
4873,0.371195
4881,0.315659
4892,0.365218
4908,0.213489
4911,0.349642
4915,0.304454
4922,0.343359
4929,0.238686
4936,0.295123
4939,0.384511
4951,0.37877
4956,0.343413
4961,0.396664
4964,0.357924
4981,0.387102
4991,0.876301
4992,0.349083
4997,0.354285
5004,0.328112
5010,0.31295
5012,0.398722
5015,0.139276
5020,0.38433
5030,0.364982
5051,0.955189
5052,0.333062
5057,0.663619
5058,0.459073
5060,0.37309
5061,0.371316
5064,0.440662
5078,0.485311
5080,0.472831
5088,0.377166
5089,0.617252
5090,0.358899
5103,0.854225
5108,0.36545
5114,0.338143
5115,0.355168
5124,0.639449
5137,0.390445
5139,0.352461
5144,0.329385
5149,0.722436
5157,0.262545
5163,0.290037
5174,0.33064
5176,0.517559
5179,0.318892
5186,0.470517
5203,0.751354
5204,0.719238
5206,0.2657
5207,0.68585
5220,0.331462
5221,0.740512
5224,0.367802
5227,0.226741
5229,0.221018
5232,0.417888
5240,0.714136
5242,0.689258
5243,0.270325
5245,0.709687
5248,0.333062
5249,0.24087
5254,0.334998
5269,0.356346
5272,0.368775
5276,0.357058
5286,0.704278
5290,0.288171
5308,0.407766
5316,0.370495
5318,0.352204
5319,0.287255
5320,0.604409
5322,0.252056
5324,0.316634
5331,0.72824
5336,0.955189
5344,0.344412
5354,0.347834
5356,0.071193
5358,0.2466
5361,0.380018
5365,0.682074
5370,0.535719
5376,0.331975
5383,0.388155
5384,0.376817
5385,0.374387
5393,0.740512
5397,0.330723
5398,0.349285
5402,0.374406
5407,0.63492
5409,0.358985
5425,0.328785
5428,0.672059
5430,0.347551
5442,0.359543
5447,0.390445
5470,0.355168
5485,0.331975
5493,0.341228
5502,0.616732
5504,0.335903
5517,0.231312
5522,0.372731
5527,0.694854
5528,0.304185
5536,0.528449
5545,0.435282
5576,0.380175
5577,0.248991
5592,0.38986
5594,0.32203
5595,0.353665
5596,0.332727
5599,0.374728
5606,0.321109
5617,0.355584
5625,0.763315
5626,0.229072
5627,0.635494
5642,0.714136
5659,0.931539
5664,0.768411
5666,0.846699
5671,0.233844
5674,0.340083
5677,0.66456
5681,0.386208
5683,0.0867703
5700,0.382191
5713,0.440417
5715,0.4521
5718,0.2984
5726,0.620486
5738,0.351847
5741,0.772297
5743,0.767717
5753,0.385588
5761,0.373831
5789,0.57304
5797,0.393575
5803,0.32846
5810,0.419587
5813,0.369572
5817,0.351609
5818,0.299616
5822,0.314577
5829,0.515987
5846,0.429653
5847,0.319086
5854,0.308509
5858,0.435404
5863,0.314065
5869,0.215559
5870,0.311925
5876,0.194644
5881,0.229963
5901,0.328153
5922,0.678227
5928,0.740512
5933,0.343606
5934,0.740512
5946,0.36864
5951,0.25914
5955,0.351847
5956,0.833225
5965,0.356569
5972,0.383985
5981,0.221018
5997,0.381065
6005,0.178179
6009,0.196688
6010,0.317659
6015,0.364912
6039,0.229963
6047,0.682074
6051,0.0703986
6056,0.378863
6061,0.369822
6064,0.320111
6065,0.39113
6070,0.372541
6085,0.740512
6086,0.299478
6091,0.740512
6097,0.186082
6099,0.352204
6104,0.68916
6108,0.352204
6109,0.352204
6124,0.714136
6142,0.704278
6144,0.351484
6150,0.362952
6154,0.327322
6155,0.300195
6156,0.955189
6158,0.37314
6159,0.955189
6169,0.714136
6170,0.0700267
6179,0.373092
6184,0.550641
6186,0.933213
6204,0.147967
6230,0.440417
6231,0.31989
6232,0.887272
6235,0.377403
6237,0.682074
6239,0.349237
6263,0.334734
6265,0.341308
6270,0.55468
6271,0.242843
6278,0.376939
6279,0.682074
6288,0.381425
6294,0.369658
6295,0.34139
6302,0.686512
6306,0.35426
6322,0.803453
6324,0.400735
6327,0.34924
6331,0.395843
6334,0.392777
6338,0.633047
6339,0.633047
6362,0.375521
6372,0.260639
6375,0.725442
6393,0.332218
6394,0.405287
6405,0.94831
6406,0.54445
6416,0.691986
6421,0.352204
6422,0.262586
6440,0.94831
6457,0.740512
6460,0.696372
6463,0.370859
6474,0.740512
6476,0.396664
6477,0.384171
6482,0.740512
6488,0.354781
6489,0.349204
6494,0.308981
6499,0.684812
6507,0.300402
6524,0.365581
6527,0.357058
6531,0.341308
6536,0.352204
6538,0.117634
6542,0.772297
6565,0.334012
6584,0.386229
6588,0.367316
6597,0.348918
6603,0.680776
6609,0.608762
6613,0.707009
6622,0.354196
6630,0.355343
6637,0.300988
6639,0.694854
6640,0.265428
6646,0.374671
6647,0.452532
6648,0.94831
6669,0.347449
6680,0.273733
6681,0.281659
6684,0.0904913
6693,0.361727
6694,0.353139
6704,0.262834
6706,0.344412
6710,0.400059
6713,0.320153
6718,0.187619
6732,0.388621
6737,0.336566
6739,0.342773
6742,0.365717
6746,0.68585
6753,0.335065
6771,0.246599
6784,0.266854
6790,0.932136
6795,0.355756
6807,0.401371
6808,0.390036
6818,0.306093
6823,0.378556
6830,0.4521
6831,0.440417
6832,0.376923
6836,0.401549
6846,0.369893
6850,0.37393
6854,0.37393
6868,0.728212
6876,0.678385
6877,0.654653
6881,0.193385
6882,0.355343
6884,0.389793
6886,0.329527
6901,0.381491
6910,0.397019
6913,0.388133
6914,0.682074
6918,0.694854
6930,0.56528
6941,0.315436
6944,0.68585
6945,0.30308
6947,0.390445
6949,0.740512
6952,0.461765
6963,0.691208
6964,0.624053
6972,0.67679
6979,0.554599
6981,0.349763
6988,0.719238
6990,0.323319
6998,0.38352
7004,0.376585
7016,0.515759
7027,0.36286
7042,0.404289
7056,0.308899
7061,0.282776
7069,0.691208
7071,0.355904
7088,0.714808
7099,0.39155
7108,0.390828
7121,0.722436
7125,0.740512
7136,0.571541
7149,0.654653
7150,0.54445
7151,0.360162
7167,0.33436
7177,0.704278
7178,0.14839
7183,0.701645
7186,0.387392
7190,0.328344
7201,0.403066
7202,0.38282
7207,0.392804
7213,0.390798
7224,0.704477
7225,0.310874
7233,0.362032
7239,0.299528
7246,0.252018
7248,0.38301
7261,0.352204
7264,0.382228
7266,0.310627
7274,0.341308
7279,0.346887
7293,0.349237
7315,0.308316
7322,0.325009
7326,0.832246
7341,0.408033
7363,0.352204
7365,0.684444
7371,0.402247
7377,0.386229
7393,0.694854
7405,0.269891
7410,0.313038
7434,0.613451
7438,0.372343
7447,0.684812
7450,0.626895
7452,0.378376
7453,0.227123
7455,0.322643
7456,0.360822
7457,0.898681
7466,0.352204
7470,0.740512
7474,0.364909
7487,0.550641
7488,0.324485
7492,0.641819
7496,0.378556
7501,0.617252
7505,0.604331
7512,0.270068
7526,0.611248
7536,0.567651
7538,0.682074
7539,0.414376
7544,0.704278
7554,0.513442
7564,0.260236
7566,0.68585
7580,0.691986
7581,0.745966
7584,0.342816
7587,0.349763
7589,0.440266
7590,0.40055
7594,0.697287
7597,0.414658
7602,0.846558
7603,0.377719
7605,0.68585
7609,0.292676
7613,0.546446
7619,0.236201
7625,0.318782
7626,0.468495
7636,0.440417
7639,0.704278
7641,0.376298
7643,0.883359
7644,0.361493
7657,0.387191
7661,0.742468
7666,0.327844
7673,0.33406
7683,0.313501
7685,0.313895
7699,0.398849
7704,0.618782
7705,0.550641
7708,0.573773
7728,0.207821
7733,0.367146
7741,0.401872
7743,0.376003
7745,0.316682
7754,0.703752
7756,0.319169
7757,0.384935
7770,0.691208
7773,0.955189
7774,0.374727
7776,0.642101
7777,0.353139
7778,0.368435
7781,0.358053
7784,0.345993
7789,0.734909
7794,0.737307
7799,0.319395
7801,0.703752
7818,0.304918
7823,0.364909
7828,0.373741
7832,0.366007
7839,0.416758
7851,0.72649
7856,0.354564
7868,0.330713
7869,0.153036
7872,0.319161
7874,0.305191
7878,0.341308
7888,0.361338
7913,0.288127
7923,0.398722
7925,0.440417
7926,0.550641
7938,0.356952
7942,0.712033
7945,0.37394
7954,0.714808
7963,0.364576
7969,0.401672
7970,0.352204
7977,0.352204
7981,0.337164
7990,0.265551
8020,0.538636
8023,0.385542
8025,0.571382
8034,0.440417
8039,0.387402
8046,0.342032
8051,0.38089
8055,0.376723
8060,0.387033
8063,0.372381
8073,0.955189
8074,0.380463
8076,0.613451
8080,0.366998
8088,0.362084
8102,0.535719
8103,0.432071
8104,0.432071
8105,0.354241
8109,0.220026
8115,0.399284
8121,0.708935
8126,0.312216
8135,0.745966
8153,0.707738
8156,0.30335
8160,0.713705
8161,0.396545
8162,0.312216
8171,0.373034
8181,0.320984
8183,0.328324
8185,0.244276
8191,0.955189
8203,0.230733
8204,0.682074
8207,0.573773
8208,0.345397
8209,0.550641
8210,0.351399
8225,0.373398
8226,0.373714
8231,0.54445
8233,0.191232
8244,0.716821
8250,0.31184
8261,0.431239
8265,0.37604
8278,0.36926
8279,0.291404
8280,0.28446
8296,0.713765
8299,0.309824
8300,0.405593
8301,0.206679
8305,0.351511
8327,0.375059
8334,0.390744
8349,0.256689
8355,0.296206
8361,0.361276
8362,0.387102
8364,0.351407
8365,0.337945
8375,0.386141
8378,0.722702
8380,0.313628
8381,0.367146
8387,0.377945
8399,0.734972
8402,0.916625
8409,0.387392
8433,0.642101
8436,0.401672
8442,0.342254
8448,0.35398
8464,0.32759
8469,0.550641
8474,0.535719
8478,0.283301
8482,0.368721
8490,0.382446
8510,0.392481
8511,0.354078
8527,0.360372
8532,0.301972
8533,0.345427
8538,0.357104
8541,0.353999
8545,0.375326
8553,0.309824
8554,0.381999
8555,0.356244
8569,0.341308
8586,0.786625
8593,0.371888
8600,0.955189
8606,0.783102
8607,0.36998
8611,0.264584
8613,0.687094
8618,0.722436
8630,0.311331
8637,0.34155
8650,0.347021
8652,0.131087
8661,0.39481
8669,0.361169
8673,0.385404
8674,0.387392
8678,0.702102
8682,0.37393
8688,0.280893
8689,0.594284
8695,0.345635
8698,0.34693
8703,0.344297
8709,0.398367
8716,0.370881
8723,0.383525
8737,0.590142
8753,0.379151
8773,0.448027
8774,0.349078
8778,0.640994
8786,0.535899
8794,0.396813
8795,0.565617
8800,0.327473
8804,0.42844
8808,0.367137
8809,0.248815
8817,0.352204
8818,0.358124
8825,0.365752
8830,0.359084
8833,0.383857
8834,0.372573
8836,0.401672
8837,0.377281
8844,0.266574
8851,0.35935
8861,0.898681
8864,0.371419
8865,0.380663
8869,0.313939
8873,0.734972
8880,0.718923
8884,0.291326
8888,0.347452
8889,0.266219
8891,0.726145
8893,0.358304
8897,0.379007
8905,0.374739
8910,0.707049
8918,0.37326
8939,0.36286
8940,0.327275
8941,0.368536
8944,0.367547
8949,0.352377
8950,0.349763
8958,0.787735
8967,0.740512
8975,0.595793
8979,0.353984
8980,0.363644
8991,0.269202
8995,0.249729
8996,0.445269
8998,0.719598
9000,0.378374
9001,0.616753
9002,0.389793
9024,0.398506
9026,0.386406
9027,0.355823
9034,0.383061
9038,0.358055
9050,0.34713
9052,0.792483
9054,0.384812
9078,0.734909
9097,0.249093
9109,0.341308
9112,0.582628
9115,0.380955
9125,0.490367
9132,0.336927
9136,0.309824
9139,0.376021
9140,0.341308
9142,0.54445
9143,0.328664
9147,0.577556
9159,0.371556
9165,0.682074
9172,0.388863
9177,0.336829
9179,0.26576
9185,0.377535
9196,0.898787
9201,0.397543
9209,0.394019
9210,0.573773
9212,0.14908
9214,0.397268
9240,0.916625
9241,0.275052
9244,0.357436
9249,0.332074
9250,0.68585
9255,0.398994
9258,0.513539
9263,0.350213
9266,0.49629
9269,0.344297
9272,0.375088
9276,0.619674
9290,0.352814
9299,0.361727
9303,0.327844
9310,0.0662579
9311,0.349438
9314,0.330284
9315,0.704278
9325,0.355621
9328,0.54445
9329,0.447196
9332,0.916625
9337,0.475321
9353,0.796393
9355,0.33155
9356,0.36454
9362,0.718525
9364,0.367651
9366,0.346786
9387,0.919715
9388,0.955189
9396,0.451743
9400,0.310864
9406,0.354413
9411,0.337164
9416,0.708935
9417,0.726145
9423,0.740512
9425,0.315421
9426,0.404505
9427,0.300001
9429,0.719238
9430,0.751354
9434,0.260291
9442,0.389256
9458,0.329844
9476,0.362577
9481,0.389111
9483,0.414813
9484,0.418315
9487,0.744204
9488,0.364909
9490,0.292479
9502,0.945199
9505,0.353139
9509,0.338831
9515,0.384895
9516,0.403404
9532,0.155858
9539,0.63107
9542,0.332458
9549,0.392944
9550,0.54445
9553,0.369118
9554,0.155001
9561,0.372386
9566,0.368264
9571,0.387102
9577,0.377607
9584,0.394721
9592,0.387907
9596,0.740512
9602,0.349763
9603,0.316381
9604,0.635494
9608,0.624053
9609,0.402504
9613,0.403689
9623,0.351892
9630,0.955189
9633,0.37626
9648,0.37681
9665,0.352204
9668,0.374545
9678,0.362724
9679,0.320054
9693,0.726145
9718,0.742829
9720,0.736191
9744,0.363217
9745,0.37234
9746,0.666589
9753,0.353139
9758,0.344412
9759,0.353984
9763,0.372004
9766,0.368071
9767,0.352373
9777,0.593031
9781,0.366007
9789,0.380005
9790,0.341214
9799,0.27143
9802,0.333408
9805,0.653025
9807,0.215953
9812,0.252304
9818,0.343145
9820,0.779529
9822,0.380983
9824,0.301515
9834,0.301515
9836,0.276092
9847,0.36633
9864,0.924534
9869,0.409734
9875,0.414094
9880,0.356378
9889,0.742829
9894,0.380295
9909,0.421593
9915,0.39551
9919,0.261868
9920,0.742744
9940,0.710179
9946,0.662595
9958,0.766642
9959,0.392738
9973,0.734986
9976,0.388888
9978,0.400059
9982,0.380663
9987,0.332835
9988,0.210366
9992,0.391267
10000,0.0827558
10002,0.749549
10005,0.389952
10008,0.252304
10009,0.362724
10011,0.249093
10021,0.356562
10022,0.692044
10053,0.363003
10074,0.380663
10076,0.39639
10090,0.309951
10092,0.190415
10099,0.389493
10102,0.36286
10103,0.35426
10106,0.389146
10108,0.329623
10113,0.742744
10119,0.341308
10122,0.38352
10125,0.378139
10140,0.275646
10155,0.35398
10159,0.366998
10164,0.362706
10175,0.398722
10176,0.733377
10178,0.391407
10186,0.4142
10200,0.308821
10204,0.446198
10206,0.34518
10211,0.38944
10212,0.398367
10217,0.368518
10220,0.44522
10230,0.440417
10234,0.34139
10235,0.387102
10239,0.349763
10240,0.376277
10242,0.348918
10245,0.341308
10246,0.700335
10247,0.365581
10250,0.349763
10254,0.830409
10257,0.41526
10260,0.263862
10261,0.829319
10265,0.377016
10273,0.238309
10274,0.261232
10277,0.316869
10289,0.945813
10290,0.25382
10298,0.382091
10301,0.391641
10304,0.344412
10305,0.384754
10313,0.349238
10320,0.37681
10323,0.381162
10328,0.326981
10332,0.955189
10336,0.955189
10343,0.397114
10348,0.415584
10350,0.324513
10351,0.333057
10354,0.379994
10372,0.287133
10373,0.756419
10380,0.367857
10383,0.25055
10396,0.655078
10397,0.553137
10399,0.700335
10400,0.419896
10401,0.340118
10402,0.333831
10403,0.485064
10410,0.900793
10412,0.571711
10415,0.326496
10424,0.369233
10428,0.344575
10432,0.365581
10462,0.352204
10477,0.369668
10482,0.35426
10484,0.36286
10493,0.37912
10495,0.30787
10497,0.352577
10516,0.36105
10521,0.159855
10522,0.726991
10523,0.756032
10528,0.376723
10530,0.166023
10532,0.571711
10533,0.370165
10543,0.770824
10547,0.594837
10552,0.389812
10558,0.319433
10571,0.353394
10572,0.228438
10574,0.205761
10583,0.455893
10600,0.349928
10607,0.598171
10608,0.547339
10614,0.19553
10630,0.344526
10634,0.383738
10635,0.39918
10641,0.711778
10643,0.525759
10644,0.440417
10648,0.559565
10669,0.385634
10675,0.556927
10686,0.73121
10704,0.423175
10707,0.405151
10722,0.350823
10736,0.655078
10764,0.243807
10767,0.737235
10776,0.366998
10779,0.422776
10781,0.369022
10792,0.684595
10797,0.391789
10798,0.36746
10801,0.569476
10802,0.538616
10805,0.37393
10808,0.367759
10810,0.934299
10816,0.357816
