shot_id,shot_made_flag
1152,0.357306
1155,0.647895
1165,0.401915
1167,0.723967
1172,0.33779
1174,0.712474
1180,0.615564
1200,0.46314
1202,0.434413
1227,0.528863
1228,0.653374
1229,0.348122
1237,0.421857
1241,0.329314
1256,0.324773
1279,0.404591
1293,0.310446
1295,0.310249
1319,0.76791
1320,0.371829
1321,0.744038
1322,0.694021
1334,0.282671
1351,0.745368
1373,0.295291
1375,0.300263
1380,0.441708
1382,0.724045
1385,0.467787
1399,0.447159
1403,0.93544
1428,0.307943
1434,0.383865
1444,0.950418
1448,0.392833
1466,0.84762
1476,0.347389
1478,0.361982
1485,0.356843
1491,0.692802
1494,0.657295
1500,0.378162
1501,0.698457
1503,0.363344
1519,0.653283
1524,0.31776
1529,0.747996
1533,0.673379
1538,0.974595
1539,0.394543
1546,0.370034
1555,0.294547
1559,0.309146
1563,0.739051
1565,0.805637
1574,0.347488
1591,0.267737
1594,0.232467
1605,0.232684
1611,0.372713
1614,0.340684
1620,0.424483
1626,0.356108
1630,0.382042
1632,0.378634
1634,0.280177
1643,0.280212
1651,0.428862
1655,0.34285
1658,0.353798
1659,0.294048
1665,0.356309
1675,0.326606
1680,0.332193
1690,0.330552
1696,0.30943
1714,0.371576
1721,0.490238
1726,0.332666
1728,0.381404
1734,0.333287
1735,0.327176
1740,0.414364
1744,0.83419
1747,0.334601
1752,0.294946
1763,0.743199
1765,0.765361
1769,0.477324
1785,0.681958
1787,0.314309
1788,0.37995
1793,0.334825
1800,0.398089
1825,0.404846
1826,0.734581
1834,0.353714
1843,0.367758
1844,0.287981
1848,0.319528
1849,0.377925
1860,0.376001
1863,0.226471
1875,0.682305
1883,0.372162
1890,0.512352
1892,0.547755
1893,0.32523
1897,0.439317
1905,0.39811
1908,0.547857
1931,0.341114
1940,0.930851
1943,0.433947
1947,0.214498
1965,0.836471
1967,0.409583
1968,0.421751
1972,0.786333
1982,0.387862
1985,0.433224
2005,0.832551
2010,0.794858
2021,0.331658
2024,0.820048
2036,0.391665
2043,0.570703
2047,0.579388
2049,0.38563
2055,0.306272
2065,0.459833
2066,0.283676
2070,0.217298
2077,0.94675
2085,0.53798
2095,0.582891
2097,0.651997
2108,0.391201
2112,0.659395
2113,0.667561
2122,0.261828
2139,0.382308
2144,0.56084
2146,0.277647
2148,0.0954876
2149,0.681426
2157,0.307452
2159,0.425088
2168,0.379536
2176,0.328042
2178,0.652521
2181,0.298078
2187,0.748988
2188,0.318358
2190,0.266285
2194,0.416445
2197,0.306261
2214,0.379189
2217,0.192726
2222,0.398171
2223,0.28295
2226,0.311529
2230,0.682281
2240,0.459773
2247,0.264192
2250,0.252252
2259,0.604399
2262,0.311426
2266,0.374611
2305,0.297837
2310,0.388647
2313,0.296645
2319,0.832652
2320,0.705681
2345,0.213428
2350,0.669213
2356,0.388744
2360,0.596054
2370,0.409965
2386,0.344296
2398,0.392108
2414,0.757449
2435,0.781041
2439,0.300614
2446,0.745829
2458,0.308177
2465,0.326719
2466,0.370937
2470,0.363288
2495,0.746158
2501,0.298566
2507,0.25637
2533,0.0752536
2537,0.398729
2538,0.297778
2541,0.299657
2542,0.784103
2544,0.701096
2554,0.223759
2555,0.251073
2565,0.39691
2575,0.744659
2586,0.405416
2588,0.360447
2594,0.639498
2617,0.391221
2618,0.236571
2623,0.972813
2631,0.643126
2640,0.329513
2642,0.772147
2647,0.383646
2663,0.362851
2664,0.322438
2676,0.395792
2680,0.947596
2681,0.408114
2691,0.336481
2693,0.39493
2695,0.408306
2704,0.30274
2708,0.332827
2709,0.967328
2717,0.716818
2722,0.401307
2728,0.324871
2732,0.763184
2743,0.405389
2752,0.253156
2757,0.708469
2761,0.351897
2769,0.259423
2771,0.358629
2774,0.365092
2776,0.295284
2781,0.288554
2793,0.320846
2799,0.307453
2803,0.283714
2811,0.326839
2818,0.335062
2824,0.492925
2828,0.76087
2829,0.332666
2830,0.391113
2842,0.728658
2847,0.686458
2848,0.328642
2868,0.363215
2870,0.288554
2885,0.300526
2886,0.389349
2889,0.704357
2903,0.375483
2904,0.742211
2918,0.839567
2919,0.288372
2922,0.401307
2923,0.331956
2931,0.280095
2945,0.286525
2955,0.304815
2957,0.487031
2960,0.606125
2963,0.22524
2966,0.707074
2972,0.615091
2974,0.309925
2982,0.289949
2984,0.620669
3016,0.380385
3021,0.284925
3023,0.89305
3025,0.378859
3029,0.262622
3034,0.745829
3038,0.312568
3040,0.365148
3051,0.718503
3062,0.305405
3069,0.326571
3071,0.319002
3076,0.964032
3079,0.299107
3081,0.220909
3082,0.381055
3084,0.838002
3098,0.373696
3104,0.374701
3105,0.368546
3114,0.76103
3118,0.376553
3122,0.23866
3132,0.231408
3138,0.370296
3141,0.386297
3156,0.630141
3162,0.758441
3167,0.343791
3170,0.326228
3171,0.27157
3172,0.316965
3176,0.967607
3180,0.386684
3189,0.233544
3198,0.348817
3206,0.341893
3215,0.35277
3222,0.627335
3228,0.326917
3229,0.342982
3232,0.230608
3233,0.213665
3238,0.366344
3256,0.444335
3264,0.569831
3273,0.397807
3275,0.661786
3285,0.552578
3289,0.265885
3294,0.364456
3306,0.392569
3311,0.74707
3318,0.322802
3322,0.665662
3324,0.342034
3334,0.652198
3341,0.380577
3345,0.2804
3346,0.958165
3352,0.296659
3368,0.264701
3371,0.170687
3372,0.34283
3375,0.406724
3384,0.336921
3387,0.300597
3393,0.358573
3406,0.402934
3411,0.552141
3412,0.553453
3414,0.534227
3417,0.631295
3420,0.804151
3423,0.794459
3436,0.272291
3438,0.689996
3442,0.287607
3443,0.349162
3451,0.27001
3461,0.353239
3489,0.261514
3491,0.537422
3510,0.705816
3515,0.500372
3527,0.293859
3530,0.387441
3540,0.272108
3582,0.18701
3604,0.319228
3605,0.246225
3609,0.227494
3624,0.148161
3628,0.772299
3630,0.283261
3641,0.279523
3642,0.236634
3648,0.303817
3650,0.977369
3652,0.956755
3660,0.420296
3664,0.272263
3670,0.287975
3672,0.336923
3680,0.260721
3682,0.973914
3685,0.535261
3686,0.306442
3689,0.318254
3705,0.358209
3712,0.274789
3713,0.342949
3719,0.285309
3721,0.297946
3723,0.841699
3724,0.247072
3727,0.268983
3733,0.498634
3734,0.398673
3742,0.369929
3770,0.142574
3777,0.295144
3778,0.33531
3780,0.368538
3783,0.482043
3784,0.381196
3788,0.33477
3790,0.351202
3794,0.360828
3795,0.399197
3796,0.392009
3801,0.499058
3806,0.36381
3813,0.386391
3814,0.384502
3818,0.29756
3824,0.442136
3836,0.380104
3853,0.366023
3855,0.312905
3858,0.399702
3861,0.793464
3866,0.291158
3870,0.417826
3874,0.948856
3876,0.275948
3878,0.244732
3890,0.385323
3900,0.938159
3904,0.373413
3906,0.377303
3907,0.373225
3908,0.332162
3912,0.366786
3918,0.962527
3923,0.958666
3924,0.392994
3925,0.189535
3927,0.652645
3955,0.953691
3964,0.346082
3969,0.297785
3974,0.726678
3976,0.240264
3984,0.285999
3991,0.395174
3993,0.975667
4009,0.29154
4011,0.386411
4020,0.337023
4033,0.367605
4041,0.426623
4045,0.932937
4052,0.377533
4055,0.408012
4056,0.387849
4057,0.397437
4067,0.958708
4069,0.417351
4077,0.304617
4094,0.398995
4095,0.331929
4100,0.359845
4119,0.328944
4130,0.623705
4131,0.406795
4132,0.544225
4134,0.545831
4137,0.941235
4138,0.339767
4143,0.320722
4145,0.396596
4148,0.356442
4163,0.131931
4166,0.476123
4169,0.845927
4170,0.550117
4174,0.413945
4180,0.360265
4199,0.964205
4201,0.323935
4203,0.374306
4210,0.0151103
4211,0.335355
4213,0.952359
4225,0.397741
4235,0.27634
4242,0.350817
4245,0.376545
4250,0.385651
4252,0.372154
4254,0.354146
4263,0.317386
4264,0.314121
4268,0.321048
4270,0.366242
4282,0.813603
4283,0.340413
4291,0.418574
4304,0.379986
4306,0.329711
4309,0.361044
4310,0.327547
4313,0.284458
4314,0.325817
4315,0.299432
4321,0.385781
4324,0.362977
4325,0.356417
4328,0.306556
4329,0.234992
4332,0.290568
4337,0.303826
4342,0.417694
4344,0.417665
4352,0.407354
4355,0.3475
4366,0.309689
4371,0.329172
4372,0.405584
4376,0.33194
4384,0.317578
4387,0.319902
4389,0.389081
4390,0.322425
4406,0.297253
4407,0.733207
4409,0.975802
4410,0.77713
4424,0.322379
4434,0.291635
4452,0.19132
4460,0.359285
4470,0.690112
4480,0.385492
4496,0.942541
4503,0.327857
4512,0.387488
4518,0.669962
4519,0.380197
4522,0.313927
4525,0.365259
4537,0.703096
4546,0.258202
4547,0.939553
4553,0.405405
4556,0.369478
4558,0.738597
4563,0.136264
4568,0.297685
4574,0.848567
4578,0.267192
4587,0.449165
4592,0.581551
4610,0.386094
4615,0.39691
4619,0.412373
4620,0.598287
4625,0.652662
4635,0.393734
4636,0.345695
4641,0.424106
4650,0.317436
4653,0.813591
4665,0.273241
4668,0.957018
4669,0.30124
4670,0.295453
4674,0.299093
4675,0.370393
4676,0.248952
4679,0.292356
4680,0.954761
4686,0.303726
4699,0.404005
4713,0.636187
4718,0.373706
4721,0.346623
4722,0.344108
4724,0.320339
4730,0.918252
4731,0.330707
4735,0.345267
4743,0.341277
4745,0.282263
4746,0.63455
4747,0.339053
4748,0.303986
4769,0.388593
4771,0.3755
4774,0.223961
4784,0.35597
4797,0.39285
4801,0.691205
4804,0.140875
4820,0.245022
4833,0.421069
4834,0.425209
4851,0.261425
4859,0.294424
4860,0.948832
4863,0.414546
4873,0.391089
4881,0.266697
4892,0.343507
4908,0.375258
4911,0.310096
4915,0.219277
4922,0.373271
4929,0.399678
4936,0.195563
4939,0.416269
4951,0.296831
4956,0.293463
4961,0.357231
4964,0.302202
4981,0.365764
4991,0.960609
4992,0.350952
4997,0.327369
5004,0.284185
5010,0.279173
5012,0.36385
5015,0.101316
5020,0.390309
5030,0.309202
5051,0.978017
5052,0.37382
5057,0.674792
5058,0.648728
5060,0.380333
5061,0.333581
5064,0.650024
5078,0.425854
5080,0.411436
5088,0.419985
5089,0.616627
5090,0.353845
5103,0.953138
5108,0.379293
5114,0.322454
5115,0.38116
5124,0.671469
5137,0.386961
5139,0.287275
5144,0.312748
5149,0.755
5157,0.31535
5163,0.290206
5174,0.361234
5176,0.395306
5179,0.332113
5186,0.412876
5203,0.753699
5204,0.747673
5206,0.270085
5207,0.677628
5220,0.305907
5221,0.781156
5224,0.432679
5227,0.217429
5229,0.216281
5232,0.79652
5240,0.693017
5242,0.656208
5243,0.279364
5245,0.709432
5248,0.391411
5249,0.220257
5254,0.297594
5269,0.353591
5272,0.379361
5276,0.363089
5286,0.780259
5290,0.276983
5308,0.287294
5316,0.367857
5318,0.375387
5319,0.353986
5320,0.521107
5322,0.270004
5324,0.224451
5331,0.709039
5336,0.962293
5344,0.365668
5354,0.348101
5356,0.0181601
5358,0.253692
5361,0.394675
5365,0.661824
5370,0.5692
5376,0.28997
5383,0.363703
5384,0.353599
5385,0.340339
5393,0.806291
5397,0.360266
5398,0.351194
5402,0.285226
5407,0.669644
5409,0.326601
5425,0.272959
5428,0.693636
5430,0.274697
5442,0.260782
5447,0.382815
5470,0.482767
5485,0.347061
5493,0.304211
5502,0.627313
5504,0.360597
5517,0.295453
5522,0.424747
5527,0.75427
5528,0.292597
5536,0.555148
5545,0.372765
5576,0.312641
5577,0.206691
5592,0.220383
5594,0.307586
5595,0.360592
5596,0.351951
5599,0.368016
5606,0.362599
5617,0.305981
5625,0.825876
5626,0.220482
5627,0.662398
5642,0.670322
5659,0.941541
5664,0.819859
5666,0.913342
5671,0.284871
5674,0.350562
5677,0.698809
5681,0.358679
5683,0.019098
5700,0.324209
5713,0.397245
5715,0.227011
5718,0.364527
5726,0.585598
5738,0.39932
5741,0.759349
5743,0.816027
5753,0.360331
5761,0.280622
5789,0.583869
5797,0.354931
5803,0.343044
5810,0.396668
5813,0.344266
5817,0.395419
5818,0.332619
5822,0.269189
5829,0.383245
5846,0.372912
5847,0.337235
5854,0.292153
5858,0.402303
5863,0.263832
5869,0.253426
5870,0.282528
5876,0.182246
5881,0.225465
5901,0.307778
5922,0.606598
5928,0.778648
5933,0.357661
5934,0.785008
5946,0.36952
5951,0.243788
5955,0.332946
5956,0.910291
5965,0.320085
5972,0.325947
5981,0.218109
5997,0.403329
6005,0.2242
6009,0.249156
6010,0.277641
6015,0.366257
6039,0.209414
6047,0.632093
6051,0.0159898
6056,0.500381
6061,0.426396
6064,0.260737
6065,0.39791
6070,0.310459
6085,0.777156
6086,0.249664
6091,0.808296
6097,0.24287
6099,0.408468
6104,0.733554
6108,0.383132
6109,0.396668
6124,0.688714
6142,0.725472
6144,0.372488
6150,0.424237
6154,0.375852
6155,0.279757
6156,0.977121
6158,0.367712
6159,0.975279
6169,0.687307
6170,0.0124367
6179,0.382707
6184,0.544384
6186,0.91704
6204,0.0725005
6230,0.296645
6231,0.367858
6232,0.921987
6235,0.37076
6237,0.646406
6239,0.365853
6263,0.358245
6265,0.287121
6270,0.352053
6271,0.301933
6278,0.357809
6279,0.638999
6288,0.402948
6294,0.341714
6295,0.317468
6302,0.637249
6306,0.372361
6322,0.904351
6324,0.398521
6327,0.308874
6331,0.391201
6334,0.362911
6338,0.671831
6339,0.682284
6362,0.364226
6372,0.357109
6375,0.744038
6393,0.332623
6394,0.448227
6405,0.954573
6406,0.629586
6416,0.697758
6421,0.391775
6422,0.276356
6440,0.944475
6457,0.792751
6460,0.643642
6463,0.381271
6474,0.758461
6476,0.482166
6477,0.406797
6482,0.804151
6488,0.302336
6489,0.32497
6494,0.316963
6499,0.730217
6507,0.278497
6524,0.391476
6527,0.36016
6531,0.26858
6536,0.35112
6538,0.0743272
6542,0.730077
6565,0.268983
6584,0.375221
6588,0.363887
6597,0.291212
6603,0.714806
6609,0.685748
6613,0.743609
6622,0.246498
6630,0.429997
6637,0.443766
6639,0.788721
6640,0.362184
6646,0.414907
6647,0.310511
6648,0.936969
6669,0.301757
6680,0.226104
6681,0.264105
6684,0.0257586
6693,0.373759
6694,0.374224
6704,0.294407
6706,0.365512
6710,0.408416
6713,0.320724
6718,0.242352
6732,0.398573
6737,0.324944
6739,0.377826
6742,0.377695
6746,0.671642
6753,0.290219
6771,0.261668
6784,0.299671
6790,0.943211
6795,0.390898
6807,0.341005
6808,0.378128
6818,0.291853
6823,0.381587
6830,0.39425
6831,0.378808
6832,0.363395
6836,0.414373
6846,0.392206
6850,0.350918
6854,0.387403
6868,0.734757
6876,0.629438
6877,0.682528
6881,0.127919
6882,0.344976
6884,0.390288
6886,0.330827
6901,0.358288
6910,0.386178
6913,0.410825
6914,0.627898
6918,0.715109
6930,0.439729
6941,0.304966
6944,0.68829
6945,0.326319
6947,0.376001
6949,0.790258
6952,0.532372
6963,0.642749
6964,0.656736
6972,0.697226
6979,0.337738
6981,0.299978
6988,0.74707
6990,0.321643
6998,0.325023
7004,0.360091
7016,0.540504
7027,0.313591
7042,0.322234
7056,0.301834
7061,0.330623
7069,0.652696
7071,0.319761
7088,0.651549
7099,0.399909
7108,0.350206
7121,0.797979
7125,0.78194
7136,0.59121
7149,0.686172
7150,0.603647
7151,0.284444
7167,0.346561
7177,0.75549
7178,0.167717
7183,0.665353
7186,0.39875
7190,0.270446
7201,0.406783
7202,0.362881
7207,0.360101
7213,0.355299
7224,0.773106
7225,0.292964
7233,0.327425
7239,0.322404
7246,0.29905
7248,0.368571
7261,0.421474
7264,0.379587
7266,0.233951
7274,0.279891
7279,0.267538
7293,0.318121
7315,0.295159
7322,0.36156
7326,0.860701
7341,0.41823
7363,0.424992
7365,0.689872
7371,0.319117
7377,0.375554
7393,0.745117
7405,0.254053
7410,0.260273
7434,0.765373
7438,0.500782
7447,0.75123
7450,0.768419
7452,0.453792
7453,0.163189
7455,0.255519
7456,0.387305
7457,0.940645
7466,0.42283
7470,0.774059
7474,0.385518
7487,0.532436
7488,0.405343
7492,0.730721
7496,0.321408
7501,0.601091
7505,0.449589
7512,0.188719
7526,0.59021
7536,0.595412
7538,0.693868
7539,0.41634
7544,0.783702
7554,0.551196
7564,0.569421
7566,0.690699
7580,0.664555
7581,0.771338
7584,0.336701
7587,0.315855
7589,0.381936
7590,0.396677
7594,0.625692
7597,0.340122
7602,0.928871
7603,0.373444
7605,0.702786
7609,0.327657
7613,0.411133
7619,0.251591
7625,0.355721
7626,0.394046
7636,0.409031
7639,0.754614
7641,0.387361
7643,0.82907
7644,0.320812
7657,0.382307
7661,0.783517
7666,0.324378
7673,0.338984
7683,0.281991
7685,0.33165
7699,0.390416
7704,0.709575
7705,0.579249
7708,0.590199
7728,0.246518
7733,0.357329
7741,0.466157
7743,0.462953
7745,0.310851
7754,0.73066
7756,0.33667
7757,0.361777
7770,0.661932
7773,0.977045
7774,0.382451
7776,0.681867
7777,0.365176
7778,0.356511
7781,0.36057
7784,0.309016
7789,0.792561
7794,0.632513
7799,0.35621
7801,0.710065
7818,0.256004
7823,0.386943
7828,0.448388
7832,0.379342
7839,0.391205
7851,0.70381
7856,0.442229
7868,0.274346
7869,0.152791
7872,0.303179
7874,0.262518
7878,0.297022
7888,0.409581
7913,0.300075
7923,0.378168
7925,0.441019
7926,0.562311
7938,0.349621
7942,0.759917
7945,0.318915
7954,0.682956
7963,0.357921
7969,0.382624
7970,0.418403
7977,0.401874
7981,0.313345
7990,0.240565
8020,0.583758
8023,0.377371
8025,0.541662
8034,0.461728
8039,0.449866
8046,0.324592
8051,0.354453
8055,0.409511
8060,0.416421
8063,0.384432
8073,0.970489
8074,0.423348
8076,0.708808
8080,0.390663
8088,0.319119
8102,0.544221
8103,0.417041
8104,0.417041
8105,0.342122
8109,0.229744
8115,0.390646
8121,0.638765
8126,0.355819
8135,0.782835
8153,0.671667
8156,0.283707
8160,0.778875
8161,0.334519
8162,0.378561
8171,0.38466
8181,0.337661
8183,0.356046
8185,0.246271
8191,0.945802
8203,0.340625
8204,0.668225
8207,0.585422
8208,0.325539
8209,0.601324
8210,0.357873
8225,0.30472
8226,0.349781
8231,0.571547
8233,0.196642
8244,0.680387
8250,0.479185
8261,0.440657
8265,0.349353
8278,0.390396
8279,0.330631
8280,0.251971
8296,0.772934
8299,0.329842
8300,0.41677
8301,0.286277
8305,0.450051
8327,0.418363
8334,0.433522
8349,0.310194
8355,0.277702
8361,0.337158
8362,0.33883
8364,0.295152
8365,0.304879
8375,0.354438
8378,0.700636
8380,0.324926
8381,0.382343
8387,0.370074
8399,0.765166
8402,0.928089
8409,0.396403
8433,0.705994
8436,0.382624
8442,0.360873
8448,0.319686
8464,0.332404
8469,0.555133
8474,0.560621
8478,0.404365
8482,0.36739
8490,0.167784
8510,0.385128
8511,0.352395
8527,0.316388
8532,0.256822
8533,0.295595
8538,0.40586
8541,0.389287
8545,0.415394
8553,0.516403
8554,0.357088
8555,0.324519
8569,0.300306
8586,0.884877
8593,0.376683
8600,0.968176
8606,0.810844
8607,0.30619
8611,0.254759
8613,0.586191
8618,0.829687
8630,0.304527
8637,0.301477
8650,0.408239
8652,0.173342
8661,0.333092
8669,0.392793
8673,0.35056
8674,0.349235
8678,0.796956
8682,0.255097
8688,0.244734
8689,0.685359
8695,0.414558
8698,0.411895
8703,0.311215
8709,0.433866
8716,0.547917
8723,0.459383
8737,0.51427
8753,0.400369
8773,0.313053
8774,0.331571
8778,0.610515
8786,0.580616
8794,0.269007
8795,0.539885
8800,0.34741
8804,0.343941
8808,0.338251
8809,0.264594
8817,0.389
8818,0.349925
8825,0.360322
8830,0.342853
8833,0.405909
8834,0.389965
8836,0.382624
8837,0.390481
8844,0.452798
8851,0.349068
8861,0.951682
8864,0.353123
8865,0.372542
8869,0.282969
8873,0.764731
8880,0.828166
8884,0.294365
8888,0.343815
8889,0.327626
8891,0.794662
8893,0.32003
8897,0.429399
8905,0.398472
8910,0.717199
8918,0.352883
8939,0.364039
8940,0.314108
8941,0.392346
8944,0.322643
8949,0.275666
8950,0.291828
8958,0.847457
8967,0.784055
8975,0.63977
8979,0.302843
8980,0.37042
8991,0.368402
8995,0.212299
8996,0.408549
8998,0.810767
9000,0.385362
9001,0.673669
9002,0.384058
9024,0.372353
9026,0.343114
9027,0.317447
9034,0.33573
9038,0.322012
9050,0.296741
9052,0.828658
9054,0.404202
9078,0.795603
9097,0.252877
9109,0.290498
9112,0.686776
9115,0.395887
9125,0.430071
9132,0.372552
9136,0.27939
9139,0.337367
9140,0.299081
9142,0.590819
9143,0.35999
9147,0.684899
9159,0.302216
9165,0.640414
9172,0.428363
9177,0.469336
9179,0.467885
9185,0.366696
9196,0.949661
9201,0.413465
9209,0.392993
9210,0.574504
9212,0.200114
9214,0.412975
9240,0.965345
9241,0.277193
9244,0.34585
9249,0.371522
9250,0.68927
9255,0.38614
9258,0.46761
9263,0.366909
9266,0.501798
9269,0.270635
9272,0.32372
9276,0.659665
9290,0.384464
9299,0.40863
9303,0.324378
9310,0.0389694
9311,0.404857
9314,0.350775
9315,0.767577
9325,0.435663
9328,0.568751
9329,0.434155
9332,0.952183
9337,0.514496
9353,0.873896
9355,0.420937
9356,0.388467
9362,0.751272
9364,0.32561
9366,0.366737
9387,0.959081
9388,0.976123
9396,0.462391
9400,0.423274
9406,0.389042
9411,0.31606
9416,0.657639
9417,0.78839
9423,0.812881
9425,0.278956
9426,0.42153
9427,0.31
9429,0.771593
9430,0.783547
9434,0.268735
9442,0.414649
9458,0.396665
9476,0.363258
9481,0.365775
9483,0.404266
9484,0.412565
9487,0.814805
9488,0.372084
9490,0.456762
9502,0.964128
9505,0.354305
9509,0.32669
9515,0.417465
9516,0.413812
9532,0.443929
9539,0.600652
9542,0.328706
9549,0.439541
9550,0.606106
9553,0.485588
9554,0.275409
9561,0.455618
9566,0.319273
9571,0.336033
9577,0.399665
9584,0.399092
9592,0.382966
9596,0.79955
9602,0.296172
9603,0.459586
9604,0.647984
9608,0.71799
9609,0.401481
9613,0.425971
9623,0.341427
9630,0.96494
9633,0.389473
9648,0.370102
9665,0.429201
9668,0.393409
9678,0.321492
9679,0.319534
9693,0.75268
9718,0.757568
9720,0.771323
9744,0.323303
9745,0.447908
9746,0.696644
9753,0.357308
9758,0.437685
9759,0.365024
9763,0.421755
9766,0.357838
9767,0.329663
9777,0.642358
9781,0.388459
9789,0.385685
9790,0.344853
9799,0.327137
9802,0.301515
9805,0.677548
9807,0.273973
9812,0.334181
9818,0.381629
9820,0.829708
9822,0.422276
9824,0.372676
9834,0.355237
9836,0.189377
9847,0.342386
9864,0.9578
9869,0.363394
9875,0.409755
9880,0.349715
9889,0.781101
9894,0.404837
9909,0.867914
9915,0.506276
9919,0.369127
9920,0.841387
9940,0.721747
9946,0.63077
9958,0.774478
9959,0.442877
9973,0.687052
9976,0.429427
9978,0.445444
9982,0.44572
9987,0.349973
9988,0.213703
9992,0.368743
10000,0.017512
10002,0.758403
10005,0.40135
10008,0.329916
10009,0.354503
10011,0.306188
10021,0.326335
10022,0.731423
10053,0.368595
10074,0.43151
10076,0.42396
10090,0.322364
10092,0.280409
10099,0.44728
10102,0.40584
10103,0.386297
10106,0.435159
10108,0.344337
10113,0.791262
10119,0.312376
10122,0.32844
10125,0.400818
10140,0.301579
10155,0.317372
10159,0.36372
10164,0.386363
10175,0.379938
10176,0.754422
10178,0.410288
10186,0.417508
10200,0.323062
10204,0.332436
10206,0.319959
10211,0.398911
10212,0.363926
10217,0.393747
10220,0.448226
10230,0.394507
10234,0.275601
10235,0.384445
10239,0.296909
10240,0.288317
10242,0.275838
10245,0.282379
10246,0.62058
10247,0.303951
10250,0.276822
10254,0.884915
10257,0.387983
10260,0.362935
10261,0.885603
10265,0.386465
10273,0.331402
10274,0.366909
10277,0.292516
10289,0.946757
10290,0.225041
10298,0.372197
10301,0.435425
10304,0.418512
10305,0.431744
10313,0.365053
10320,0.394114
10323,0.353467
10328,0.292523
10332,0.961596
10336,0.972539
10343,0.397263
10348,0.249205
10350,0.320237
10351,0.369191
10354,0.320876
10372,0.275777
10373,0.713114
10380,0.415617
10383,0.300556
10396,0.700153
10397,0.490391
10399,0.636883
10400,0.525409
10401,0.356638
10402,0.302457
10403,0.447047
10410,0.955867
10412,0.558063
10415,0.332172
10424,0.43216
10428,0.334864
10432,0.302147
10462,0.409045
10477,0.308539
10482,0.386406
10484,0.384011
10493,0.384985
10495,0.299532
10497,0.298389
10516,0.420807
10521,0.163352
10522,0.82347
10523,0.744914
10528,0.398422
10530,0.197513
10532,0.570727
10533,0.388457
10543,0.88684
10547,0.538167
10552,0.366585
10558,0.321677
10571,0.319263
10572,0.219225
10574,0.187483
10583,0.4965
10600,0.313492
10607,0.609716
10608,0.615991
10614,0.150641
10630,0.400517
10634,0.363635
10635,0.445511
10641,0.735896
10643,0.616244
10644,0.397645
10648,0.599101
10669,0.415705
10675,0.551949
10686,0.803626
10704,0.410737
10707,0.414328
10722,0.388947
10736,0.705712
10764,0.340439
10767,0.795193
10776,0.313275
10779,0.437347
10781,0.355637
10792,0.6768
10797,0.376631
10798,0.36755
10801,0.584687
10802,0.52701
10805,0.356868
10808,0.339673
10810,0.946587
10816,0.367138
